%Time(s);X-Position (X[2]);Y-Position (X[1]);Input U
1.10500000e+02;-1.58396059e+00;9.32026924e-01;5.47222370e-01
1.10510000e+02;-1.57462510e+00;9.40150995e-01;5.47183550e-01
1.10520000e+02;-1.56520855e+00;9.48267833e-01;5.47144733e-01
1.10530000e+02;-1.55571103e+00;9.56379685e-01;5.47105916e-01
1.10540000e+02;-1.54613255e+00;9.64488766e-01;5.47067102e-01
1.10550000e+02;-1.53647316e+00;9.72597255e-01;5.47028289e-01
1.10560000e+02;-1.52673283e+00;9.80707300e-01;5.46989477e-01
1.10570000e+02;-1.51691155e+00;9.88821013e-01;5.46950668e-01
1.10580000e+02;-1.50700928e+00;9.96940476e-01;5.46911860e-01
1.10590000e+02;-1.49702594e+00;1.00506774e+00;5.46873053e-01
1.10600000e+02;-1.48696145e+00;1.01320482e+00;5.46834248e-01
1.10610000e+02;-1.47681571e+00;1.02135372e+00;5.46795445e-01
1.10620000e+02;-1.46658858e+00;1.02951639e+00;5.46756644e-01
1.10630000e+02;-1.45627992e+00;1.03769476e+00;5.46717844e-01
1.10640000e+02;-1.44588957e+00;1.04589073e+00;5.46679046e-01
1.10650000e+02;-1.43541735e+00;1.05410619e+00;5.46640249e-01
1.10660000e+02;-1.42486305e+00;1.06234298e+00;5.46601454e-01
1.10670000e+02;-1.41422644e+00;1.07060292e+00;5.46562661e-01
1.10680000e+02;-1.40350731e+00;1.07888780e+00;5.46523869e-01
1.10690000e+02;-1.39270537e+00;1.08719940e+00;5.46485079e-01
1.10700000e+02;-1.38182037e+00;1.09553945e+00;5.46446290e-01
1.10710000e+02;-1.37085201e+00;1.10390967e+00;5.46407503e-01
1.10720000e+02;-1.35979999e+00;1.11231175e+00;5.46368718e-01
1.10730000e+02;-1.34866397e+00;1.12074735e+00;5.46329935e-01
1.10740000e+02;-1.33744362e+00;1.12921811e+00;5.46291153e-01
1.10750000e+02;-1.32613858e+00;1.13772565e+00;5.46252372e-01
1.10760000e+02;-1.31474847e+00;1.14627154e+00;5.46213594e-01
1.10770000e+02;-1.30327292e+00;1.15485735e+00;5.46174816e-01
1.10780000e+02;-1.29171150e+00;1.16348460e+00;5.46136041e-01
1.10790000e+02;-1.28006380e+00;1.17215482e+00;5.46097267e-01
1.10800000e+02;-1.26832939e+00;1.18086948e+00;5.46058495e-01
1.10810000e+02;-1.25650782e+00;1.18963003e+00;5.46019724e-01
1.10820000e+02;-1.24459862e+00;1.19843789e+00;5.45980956e-01
1.10830000e+02;-1.23260132e+00;1.20729447e+00;5.45942188e-01
1.10840000e+02;-1.22051542e+00;1.21620114e+00;5.45903423e-01
1.10850000e+02;-1.20834042e+00;1.22515922e+00;5.45864659e-01
1.10860000e+02;-1.19607580e+00;1.23417004e+00;5.45825896e-01
1.10870000e+02;-1.18372102e+00;1.24323487e+00;5.45787135e-01
1.10880000e+02;-1.17127555e+00;1.25235496e+00;5.45748376e-01
1.10890000e+02;-1.15873882e+00;1.26153152e+00;5.45709619e-01
1.10900000e+02;-1.14611027e+00;1.27076574e+00;5.45670863e-01
1.10910000e+02;-1.13338932e+00;1.28005875e+00;5.45632109e-01
1.10920000e+02;-1.12057538e+00;1.28941167e+00;5.45593356e-01
1.10930000e+02;-1.10766784e+00;1.29882556e+00;5.45554605e-01
1.10940000e+02;-1.09466610e+00;1.30830147e+00;5.45515856e-01
1.10950000e+02;-1.08156952e+00;1.31784038e+00;5.45477108e-01
1.10960000e+02;-1.06837747e+00;1.32744324e+00;5.45438362e-01
1.10970000e+02;-1.05508932e+00;1.33711097e+00;5.45399617e-01
1.10980000e+02;-1.04170442e+00;1.34684442e+00;5.45360874e-01
1.10990000e+02;-1.02822209e+00;1.35664441e+00;5.45322133e-01
1.11000000e+02;-1.01464168e+00;1.36651170e+00;5.45283394e-01
1.11010000e+02;-1.00096252e+00;1.37644700e+00;5.45244656e-01
1.11020000e+02;-9.87183908e-01;1.38645098e+00;5.45205919e-01
1.11030000e+02;-9.73305173e-01;1.39652424e+00;5.45167184e-01
1.11040000e+02;-9.59325615e-01;1.40666732e+00;5.45128451e-01
1.11050000e+02;-9.45244537e-01;1.41688071e+00;5.45089720e-01
1.11060000e+02;-9.31061235e-01;1.42716482e+00;5.45050990e-01
1.11070000e+02;-9.16775001e-01;1.43752000e+00;5.45012262e-01
1.11080000e+02;-9.02385125e-01;1.44794655e+00;5.44973535e-01
1.11090000e+02;-8.87890894e-01;1.45844465e+00;5.44934810e-01
1.11100000e+02;-8.73291593e-01;1.46901446e+00;5.44896087e-01
1.11110000e+02;-8.58586507e-01;1.47965602e+00;5.44857365e-01
1.11120000e+02;-8.43774918e-01;1.49036929e+00;5.44818645e-01
1.11130000e+02;-8.28856113e-01;1.50115416e+00;5.44779927e-01
1.11140000e+02;-8.13829377e-01;1.51201042e+00;5.44741210e-01
1.11150000e+02;-7.98693999e-01;1.52293775e+00;5.44702495e-01
1.11160000e+02;-7.83449271e-01;1.53393576e+00;5.44663781e-01
1.11170000e+02;-7.68094491e-01;1.54500393e+00;5.44625069e-01
1.11180000e+02;-7.52628960e-01;1.55614165e+00;5.44586359e-01
1.11190000e+02;-7.37051988e-01;1.56734817e+00;5.44547650e-01
1.11200000e+02;-7.21362890e-01;1.57862266e+00;5.44508943e-01
1.11210000e+02;-7.05560994e-01;1.58996412e+00;5.44470238e-01
1.11220000e+02;-6.89645635e-01;1.60137147e+00;5.44431534e-01
1.11230000e+02;-6.73616160e-01;1.61284346e+00;5.44392832e-01
1.11240000e+02;-6.57471930e-01;1.62437871e+00;5.44354131e-01
1.11250000e+02;-6.41212321e-01;1.63597570e+00;5.44315432e-01
1.11260000e+02;-6.24836722e-01;1.64763277e+00;5.44276735e-01
1.11270000e+02;-6.08344542e-01;1.65934807e+00;5.44238039e-01
1.11280000e+02;-5.91735208e-01;1.67111961e+00;5.44199345e-01
1.11290000e+02;-5.75008167e-01;1.68294522e+00;5.44160652e-01
1.11300000e+02;-5.58162891e-01;1.69482258e+00;5.44121962e-01
1.11310000e+02;-5.41198871e-01;1.70674914e+00;5.44083272e-01
1.11320000e+02;-5.24115629e-01;1.71872220e+00;5.44044585e-01
1.11330000e+02;-5.06912714e-01;1.73073886e+00;5.44005899e-01
1.11340000e+02;-4.89589701e-01;1.74279598e+00;5.43967214e-01
1.11350000e+02;-4.72146202e-01;1.75489026e+00;5.43928532e-01
1.11360000e+02;-4.54581860e-01;1.76701815e+00;5.43889851e-01
1.11370000e+02;-4.36896356e-01;1.77917588e+00;5.43851171e-01
1.11380000e+02;-4.19089407e-01;1.79135946e+00;5.43812493e-01
1.11390000e+02;-4.01160775e-01;1.80356465e+00;5.43773817e-01
1.11400000e+02;-3.83110261e-01;1.81578695e+00;5.43735142e-01
1.11410000e+02;-3.64937714e-01;1.82802165e+00;5.43696470e-01
1.11420000e+02;-3.46643032e-01;1.84026372e+00;5.43657798e-01
1.11430000e+02;-3.28226162e-01;1.85250792e+00;5.43619128e-01
1.11440000e+02;-3.09687107e-01;1.86474868e+00;5.43580460e-01
1.11450000e+02;-2.91025925e-01;1.87698020e+00;5.43541794e-01
1.11460000e+02;-2.72242733e-01;1.88919634e+00;5.43503129e-01
1.11470000e+02;-2.53337712e-01;1.90139069e+00;5.43464466e-01
1.11480000e+02;-2.34311107e-01;1.91355655e+00;5.43425804e-01
1.11490000e+02;-2.15163231e-01;1.92568688e+00;5.43387144e-01
1.11500000e+02;-1.95894469e-01;1.93777435e+00;5.43348486e-01
1.11510000e+02;-1.76505281e-01;1.94981129e+00;5.43309829e-01
1.11520000e+02;-1.56996205e-01;1.96178971e+00;5.43271174e-01
1.11530000e+02;-1.37367858e-01;1.97370130e+00;5.43232520e-01
1.11540000e+02;-1.17620944e-01;1.98553740e+00;5.43193868e-01
1.11550000e+02;-9.77562533e-02;1.99728901e+00;5.43155218e-01
1.11560000e+02;-7.77746680e-02;2.00894681e+00;5.43116569e-01
1.11570000e+02;-5.76771645e-02;2.02050110e+00;5.43077922e-01
1.11580000e+02;-3.74648175e-02;2.03194185e+00;5.43039277e-01
1.11590000e+02;-1.71388032e-02;2.04325869e+00;5.43000633e-01
1.11600000e+02;3.29959735e-03;2.05444089e+00;5.42961991e-01
1.11610000e+02;2.38489943e-02;2.06547737e+00;5.42923350e-01
1.11620000e+02;4.45078859e-02;2.07635670e+00;5.42884712e-01
1.11630000e+02;6.52746548e-02;2.08706711e+00;5.42846074e-01
1.11640000e+02;8.61475651e-02;2.09759648e+00;5.42807439e-01
1.11650000e+02;1.07124758e-01;2.10793237e+00;5.42768804e-01
1.11660000e+02;1.28204250e-01;2.11806200e+00;5.42730172e-01
1.11670000e+02;1.49383928e-01;2.12797225e+00;5.42691541e-01
1.11680000e+02;1.70661546e-01;2.13764971e+00;5.42652912e-01
1.11690000e+02;1.92034724e-01;2.14708064e+00;5.42614284e-01
1.11700000e+02;2.13500944e-01;2.15625101e+00;5.42575658e-01
1.11710000e+02;2.35057545e-01;2.16514652e+00;5.42537034e-01
1.11720000e+02;2.56701724e-01;2.17375259e+00;5.42498411e-01
1.11730000e+02;2.78430531e-01;2.18205438e+00;5.42459790e-01
1.11740000e+02;3.00240866e-01;2.19003684e+00;5.42421171e-01
1.11750000e+02;3.22129479e-01;2.19768469e+00;5.42382553e-01
1.11760000e+02;3.44092966e-01;2.20498244e+00;5.42343937e-01
1.11770000e+02;3.66127767e-01;2.21191444e+00;5.42305322e-01
1.11780000e+02;3.88230167e-01;2.21846491e+00;5.42266709e-01
1.11790000e+02;4.10396292e-01;2.22461793e+00;5.42228098e-01
1.11800000e+02;4.32622108e-01;2.23035748e+00;5.42189488e-01
1.11810000e+02;4.54903422e-01;2.23566749e+00;5.42150880e-01
1.11820000e+02;4.77235881e-01;2.24053187e+00;5.42112273e-01
1.11830000e+02;4.99614969e-01;2.24493450e+00;5.42073668e-01
1.11840000e+02;5.22036012e-01;2.24885933e+00;5.42035065e-01
1.11850000e+02;5.44494174e-01;2.25229037e+00;5.41996463e-01
1.11860000e+02;5.66984461e-01;2.25521175e+00;5.41957863e-01
1.11870000e+02;5.89501721e-01;2.25760774e+00;5.41919265e-01
1.11880000e+02;6.12040645e-01;2.25946282e+00;5.41880668e-01
1.11890000e+02;6.34595773e-01;2.26076170e+00;5.41842072e-01
1.11900000e+02;6.57161490e-01;2.26148937e+00;5.41803479e-01
1.11910000e+02;6.79732033e-01;2.26163117e+00;5.41764887e-01
1.11920000e+02;7.02301497e-01;2.26117278e+00;5.41726296e-01
1.11930000e+02;7.24863834e-01;2.26010033e+00;5.41687708e-01
1.11940000e+02;7.47412858e-01;2.25840038e+00;5.41649121e-01
1.11950000e+02;7.69942253e-01;2.25606006e+00;5.41610535e-01
1.11960000e+02;7.92445577e-01;2.25306701e+00;5.41571951e-01
1.11970000e+02;8.14916267e-01;2.24940951e+00;5.41533369e-01
1.11980000e+02;8.37347643e-01;2.24507649e+00;5.41494788e-01
1.11990000e+02;8.59732923e-01;2.24005760e+00;5.41456209e-01
1.12000000e+02;8.82065219e-01;2.23434322e+00;5.41417632e-01
1.12010000e+02;9.04337554e-01;2.22792455e+00;5.41379056e-01
1.12020000e+02;9.26542866e-01;2.22079360e+00;5.41340482e-01
1.12030000e+02;9.48674015e-01;2.21294329e+00;5.41301909e-01
1.12040000e+02;9.70723797e-01;2.20436747e+00;5.41263338e-01
1.12050000e+02;9.92684949e-01;2.19506092e+00;5.41224769e-01
1.12060000e+02;1.01455016e+00;2.18501945e+00;5.41186201e-01
1.12070000e+02;1.03631208e+00;2.17423989e+00;5.41147635e-01
1.12080000e+02;1.05796334e+00;2.16272012e+00;5.41109070e-01
1.12090000e+02;1.07949654e+00;2.15045913e+00;5.41070507e-01
1.12100000e+02;1.10090428e+00;2.13745701e+00;5.41031946e-01
1.12110000e+02;1.12217918e+00;2.12371499e+00;5.40993386e-01
1.12120000e+02;1.14331386e+00;2.10923545e+00;5.40954828e-01
1.12130000e+02;1.16430097e+00;2.09402193e+00;5.40916272e-01
1.12140000e+02;1.18513321e+00;2.07807916e+00;5.40877717e-01
1.12150000e+02;1.20580332e+00;2.06141301e+00;5.40839164e-01
1.12160000e+02;1.22630411e+00;2.04403057e+00;5.40800612e-01
1.12170000e+02;1.24662847e+00;2.02594008e+00;5.40762062e-01
1.12180000e+02;1.26676937e+00;2.00715094e+00;5.40723514e-01
1.12190000e+02;1.28671989e+00;1.98767371e+00;5.40684967e-01
1.12200000e+02;1.30647319e+00;1.96752008e+00;5.40646422e-01
1.12210000e+02;1.32602258e+00;1.94670285e+00;5.40607878e-01
1.12220000e+02;1.34536151e+00;1.92523592e+00;5.40569336e-01
1.12230000e+02;1.36448354e+00;1.90313422e+00;5.40530796e-01
1.12240000e+02;1.38338241e+00;1.88041371e+00;5.40492257e-01
1.12250000e+02;1.40205202e+00;1.85709135e+00;5.40453720e-01
1.12260000e+02;1.42048642e+00;1.83318499e+00;5.40415185e-01
1.12270000e+02;1.43867987e+00;1.80871343e+00;5.40376651e-01
1.12280000e+02;1.45662681e+00;1.78369627e+00;5.40338119e-01
1.12290000e+02;1.47432188e+00;1.75815391e+00;5.40299588e-01
1.12300000e+02;1.49175992e+00;1.73210750e+00;5.40261059e-01
1.12310000e+02;1.50893601e+00;1.70557884e+00;5.40222531e-01
1.12320000e+02;1.52584540e+00;1.67859037e+00;5.40184006e-01
1.12330000e+02;1.54248363e+00;1.65116508e+00;5.40145481e-01
1.12340000e+02;1.55884641e+00;1.62332643e+00;5.40106959e-01
1.12350000e+02;1.57492973e+00;1.59509834e+00;5.40068438e-01
1.12360000e+02;1.59072979e+00;1.56650507e+00;5.40029919e-01
1.12370000e+02;1.60624307e+00;1.53757117e+00;5.39991401e-01
1.12380000e+02;1.62146625e+00;1.50832144e+00;5.39952885e-01
1.12390000e+02;1.63639630e+00;1.47878081e+00;5.39914370e-01
1.12400000e+02;1.65103041e+00;1.44897435e+00;5.39875857e-01
1.12410000e+02;1.66536604e+00;1.41892712e+00;5.39837346e-01
1.12420000e+02;1.67940089e+00;1.38866418e+00;5.39798836e-01
1.12430000e+02;1.69313290e+00;1.35821048e+00;5.39760328e-01
1.12440000e+02;1.70656028e+00;1.32759082e+00;5.39721822e-01
1.12450000e+02;1.71968148e+00;1.29682980e+00;5.39683317e-01
1.12460000e+02;1.73249518e+00;1.26595173e+00;5.39644814e-01
1.12470000e+02;1.74500032e+00;1.23498061e+00;5.39606312e-01
1.12480000e+02;1.75719607e+00;1.20394008e+00;5.39567812e-01
1.12490000e+02;1.76908183e+00;1.17285333e+00;5.39529313e-01
1.12500000e+02;1.78065723e+00;1.14174310e+00;5.39490817e-01
1.12510000e+02;1.79192214e+00;1.11063162e+00;5.39452321e-01
1.12520000e+02;1.80287663e+00;1.07954058e+00;5.39413828e-01
1.12530000e+02;1.81352099e+00;1.04849105e+00;5.39375336e-01
1.12540000e+02;1.82385573e+00;1.01750352e+00;5.39336845e-01
1.12550000e+02;1.83388155e+00;9.86597818e-01;5.39298357e-01
1.12560000e+02;1.84359934e+00;9.55793091e-01;5.39259870e-01
1.12570000e+02;1.85301018e+00;9.25107795e-01;5.39221384e-01
1.12580000e+02;1.86211535e+00;8.94559668e-01;5.39182900e-01
1.12590000e+02;1.87091629e+00;8.64165715e-01;5.39144418e-01
1.12600000e+02;1.87941459e+00;8.33942190e-01;5.39105937e-01
1.12610000e+02;1.88761203e+00;8.03904592e-01;5.39067458e-01
1.12620000e+02;1.89551053e+00;7.74067651e-01;5.39028980e-01
1.12630000e+02;1.90311214e+00;7.44445330e-01;5.38990505e-01
1.12640000e+02;1.91041907e+00;7.15050816e-01;5.38952030e-01
1.12650000e+02;1.91743363e+00;6.85896525e-01;5.38913558e-01
1.12660000e+02;1.92415828e+00;6.56994105e-01;5.38875087e-01
1.12670000e+02;1.93059557e+00;6.28354438e-01;5.38836617e-01
1.12680000e+02;1.93674817e+00;5.99987651e-01;5.38798149e-01
1.12690000e+02;1.94261884e+00;5.71903120e-01;5.38759683e-01
1.12700000e+02;1.94821043e+00;5.44109491e-01;5.38721218e-01
1.12710000e+02;1.95352589e+00;5.16614681e-01;5.38682755e-01
1.12720000e+02;1.95856822e+00;4.89425903e-01;5.38644294e-01
1.12730000e+02;1.96334051e+00;4.62549674e-01;5.38605834e-01
1.12740000e+02;1.96784590e+00;4.35991837e-01;5.38567376e-01
1.12750000e+02;1.97208759e+00;4.09757579e-01;5.38528919e-01
1.12760000e+02;1.97606882e+00;3.83851446e-01;5.38490464e-01
1.12770000e+02;1.97979289e+00;3.58277369e-01;5.38452011e-01
1.12780000e+02;1.98326313e+00;3.33038680e-01;5.38413559e-01
1.12790000e+02;1.98648290e+00;3.08138135e-01;5.38375109e-01
1.12800000e+02;1.98945558e+00;2.83577936e-01;5.38336660e-01
1.12810000e+02;1.99218457e+00;2.59359755e-01;5.38298213e-01
1.12820000e+02;1.99467329e+00;2.35484752e-01;5.38259768e-01
1.12830000e+02;1.99692518e+00;2.11953600e-01;5.38221324e-01
1.12840000e+02;1.99894366e+00;1.88766508e-01;5.38182882e-01
1.12850000e+02;2.00073216e+00;1.65923243e-01;5.38144442e-01
1.12860000e+02;2.00229412e+00;1.43423150e-01;5.38106003e-01
1.12870000e+02;2.00363296e+00;1.21265180e-01;5.38067565e-01
1.12880000e+02;2.00475207e+00;9.94479028e-02;5.38029130e-01
1.12890000e+02;2.00565487e+00;7.79695382e-02;5.37990695e-01
1.12900000e+02;2.00634472e+00;5.68279705e-02;5.37952263e-01
1.12910000e+02;2.00682497e+00;3.60207715e-02;5.37913832e-01
1.12920000e+02;2.00709895e+00;1.55452206e-02;5.37875403e-01
1.12930000e+02;2.00716995e+00;-4.60167574e-03;5.37836975e-01
1.12940000e+02;2.00704124e+00;-2.44231646e-02;5.37798549e-01
1.12950000e+02;2.00671606e+00;-4.39227285e-02;5.37760124e-01
1.12960000e+02;2.00619761e+00;-6.31040669e-02;5.37721702e-01
1.12970000e+02;2.00548903e+00;-8.19710792e-02;5.37683280e-01
1.12980000e+02;2.00459346e+00;-1.00527848e-01;5.37644861e-01
1.12990000e+02;2.00351397e+00;-1.18778622e-01;5.37606443e-01
1.13000000e+02;2.00225359e+00;-1.36727804e-01;5.37568026e-01
1.13010000e+02;2.00081533e+00;-1.54379931e-01;5.37529611e-01
1.13020000e+02;1.99920211e+00;-1.71739662e-01;5.37491198e-01
1.13030000e+02;1.99741685e+00;-1.88811769e-01;5.37452786e-01
1.13040000e+02;1.99546239e+00;-2.05601117e-01;5.37414376e-01
1.13050000e+02;1.99334153e+00;-2.22112655e-01;5.37375968e-01
1.13060000e+02;1.99105702e+00;-2.38351407e-01;5.37337561e-01
1.13070000e+02;1.98861157e+00;-2.54322454e-01;5.37299156e-01
1.13080000e+02;1.98600783e+00;-2.70030933e-01;5.37260752e-01
1.13090000e+02;1.98324839e+00;-2.85482019e-01;5.37222350e-01
1.13100000e+02;1.98033581e+00;-3.00680920e-01;5.37183950e-01
1.13110000e+02;1.97727257e+00;-3.15632866e-01;5.37145551e-01
1.13120000e+02;1.97406112e+00;-3.30343103e-01;5.37107154e-01
1.13130000e+02;1.97070385e+00;-3.44816885e-01;5.37068758e-01
1.13140000e+02;1.96720310e+00;-3.59059466e-01;5.37030364e-01
1.13150000e+02;1.96356115e+00;-3.73076092e-01;5.36991972e-01
1.13160000e+02;1.95978024e+00;-3.86871999e-01;5.36953581e-01
1.13170000e+02;1.95586254e+00;-4.00452403e-01;5.36915192e-01
1.13180000e+02;1.95181019e+00;-4.13822496e-01;5.36876804e-01
1.13190000e+02;1.94762527e+00;-4.26987445e-01;5.36838418e-01
1.13200000e+02;1.94330980e+00;-4.39952379e-01;5.36800033e-01
1.13210000e+02;1.93886575e+00;-4.52722394e-01;5.36761651e-01
1.13220000e+02;1.93429505e+00;-4.65302544e-01;5.36723269e-01
1.13230000e+02;1.92959957e+00;-4.77697838e-01;5.36684890e-01
1.13240000e+02;1.92478114e+00;-4.89913238e-01;5.36646512e-01
1.13250000e+02;1.91984154e+00;-5.01953657e-01;5.36608135e-01
1.13260000e+02;1.91478248e+00;-5.13823954e-01;5.36569761e-01
1.13270000e+02;1.90960565e+00;-5.25528935e-01;5.36531387e-01
1.13280000e+02;1.90431267e+00;-5.37073347e-01;5.36493016e-01
1.13290000e+02;1.89890513e+00;-5.48461879e-01;5.36454646e-01
1.13300000e+02;1.89338457e+00;-5.59699163e-01;5.36416277e-01
1.13310000e+02;1.88775247e+00;-5.70789766e-01;5.36377911e-01
1.13320000e+02;1.88201028e+00;-5.81738194e-01;5.36339545e-01
1.13330000e+02;1.87615941e+00;-5.92548892e-01;5.36301182e-01
1.13340000e+02;1.87020120e+00;-6.03226238e-01;5.36262820e-01
1.13350000e+02;1.86413697e+00;-6.13774547e-01;5.36224459e-01
1.13360000e+02;1.85796799e+00;-6.24198070e-01;5.36186101e-01
1.13370000e+02;1.85169549e+00;-6.34500992e-01;5.36147743e-01
1.13380000e+02;1.84532065e+00;-6.44687434e-01;5.36109388e-01
1.13390000e+02;1.83884462e+00;-6.54761450e-01;5.36071034e-01
1.13400000e+02;1.83226851e+00;-6.64727031e-01;5.36032681e-01
1.13410000e+02;1.82559338e+00;-6.74588103e-01;5.35994331e-01
1.13420000e+02;1.81882026e+00;-6.84348527e-01;5.35955981e-01
1.13430000e+02;1.81195013e+00;-6.94012100e-01;5.35917634e-01
1.13440000e+02;1.80498396e+00;-7.03582558e-01;5.35879288e-01
1.13450000e+02;1.79792264e+00;-7.13063571e-01;5.35840943e-01
1.13460000e+02;1.79076706e+00;-7.22458748e-01;5.35802601e-01
1.13470000e+02;1.78351806e+00;-7.31771637e-01;5.35764259e-01
1.13480000e+02;1.77617645e+00;-7.41005726e-01;5.35725920e-01
1.13490000e+02;1.76874300e+00;-7.50164440e-01;5.35687582e-01
1.13500000e+02;1.76121845e+00;-7.59251149e-01;5.35649245e-01
1.13510000e+02;1.75360350e+00;-7.68269162e-01;5.35610911e-01
1.13520000e+02;1.74589883e+00;-7.77221732e-01;5.35572577e-01
1.13530000e+02;1.73810507e+00;-7.86112055e-01;5.35534246e-01
1.13540000e+02;1.73022283e+00;-7.94943272e-01;5.35495916e-01
1.13550000e+02;1.72225269e+00;-8.03718470e-01;5.35457587e-01
1.13560000e+02;1.71419520e+00;-8.12440682e-01;5.35419261e-01
1.13570000e+02;1.70605087e+00;-8.21112889e-01;5.35380935e-01
1.13580000e+02;1.69782018e+00;-8.29738020e-01;5.35342612e-01
1.13590000e+02;1.68950361e+00;-8.38318954e-01;5.35304290e-01
1.13600000e+02;1.68110157e+00;-8.46858522e-01;5.35265969e-01
1.13610000e+02;1.67261447e+00;-8.55359505e-01;5.35227650e-01
1.13620000e+02;1.66404268e+00;-8.63824637e-01;5.35189333e-01
1.13630000e+02;1.65538655e+00;-8.72256607e-01;5.35151017e-01
1.13640000e+02;1.64664639e+00;-8.80658056e-01;5.35112703e-01
1.13650000e+02;1.63782251e+00;-8.89031585e-01;5.35074391e-01
1.13660000e+02;1.62891516e+00;-8.97379748e-01;5.35036080e-01
1.13670000e+02;1.61992460e+00;-9.05705058e-01;5.34997771e-01
1.13680000e+02;1.61085103e+00;-9.14009987e-01;5.34959463e-01
1.13690000e+02;1.60169466e+00;-9.22296966e-01;5.34921157e-01
1.13700000e+02;1.59245565e+00;-9.30568387e-01;5.34882853e-01
1.13710000e+02;1.58313415e+00;-9.38826602e-01;5.34844550e-01
1.13720000e+02;1.57373028e+00;-9.47073928e-01;5.34806249e-01
1.13730000e+02;1.56424414e+00;-9.55312643e-01;5.34767949e-01
1.13740000e+02;1.55467580e+00;-9.63544988e-01;5.34729651e-01
1.13750000e+02;1.54502532e+00;-9.71773171e-01;5.34691354e-01
1.13760000e+02;1.53529273e+00;-9.79999365e-01;5.34653059e-01
1.13770000e+02;1.52547805e+00;-9.88225707e-01;5.34614766e-01
1.13780000e+02;1.51558126e+00;-9.96454304e-01;5.34576474e-01
1.13790000e+02;1.50560233e+00;-1.00468723e+00;5.34538184e-01
1.13800000e+02;1.49554121e+00;-1.01292652e+00;5.34499896e-01
1.13810000e+02;1.48539783e+00;-1.02117419e+00;5.34461609e-01
1.13820000e+02;1.47517209e+00;-1.02943222e+00;5.34423323e-01
1.13830000e+02;1.46486389e+00;-1.03770256e+00;5.34385040e-01
1.13840000e+02;1.45447309e+00;-1.04598712e+00;5.34346758e-01
1.13850000e+02;1.44399955e+00;-1.05428780e+00;5.34308477e-01
1.13860000e+02;1.43344309e+00;-1.06260646e+00;5.34270198e-01
1.13870000e+02;1.42280353e+00;-1.07094493e+00;5.34231921e-01
1.13880000e+02;1.41208066e+00;-1.07930502e+00;5.34193645e-01
1.13890000e+02;1.40127427e+00;-1.08768850e+00;5.34155371e-01
1.13900000e+02;1.39038410e+00;-1.09609712e+00;5.34117098e-01
1.13910000e+02;1.37940990e+00;-1.10453261e+00;5.34078827e-01
1.13920000e+02;1.36835140e+00;-1.11299666e+00;5.34040558e-01
1.13930000e+02;1.35720830e+00;-1.12149094e+00;5.34002290e-01
1.13940000e+02;1.34598030e+00;-1.13001709e+00;5.33964024e-01
1.13950000e+02;1.33466706e+00;-1.13857672e+00;5.33925759e-01
1.13960000e+02;1.32326826e+00;-1.14717142e+00;5.33887496e-01
1.13970000e+02;1.31178353e+00;-1.15580275e+00;5.33849235e-01
1.13980000e+02;1.30021250e+00;-1.16447223e+00;5.33810975e-01
1.13990000e+02;1.28855478e+00;-1.17318138e+00;5.33772717e-01
1.14000000e+02;1.27680998e+00;-1.18193167e+00;5.33734460e-01
1.14010000e+02;1.26497767e+00;-1.19072454e+00;5.33696205e-01
1.14020000e+02;1.25305742e+00;-1.19956142e+00;5.33657952e-01
1.14030000e+02;1.24104880e+00;-1.20844369e+00;5.33619700e-01
1.14040000e+02;1.22895133e+00;-1.21737272e+00;5.33581449e-01
1.14050000e+02;1.21676456e+00;-1.22634983e+00;5.33543201e-01
1.14060000e+02;1.20448799e+00;-1.23537631e+00;5.33504954e-01
1.14070000e+02;1.19212112e+00;-1.24445345e+00;5.33466708e-01
1.14080000e+02;1.17966345e+00;-1.25358246e+00;5.33428464e-01
1.14090000e+02;1.16711445e+00;-1.26276455e+00;5.33390222e-01
1.14100000e+02;1.15447358e+00;-1.27200088e+00;5.33351981e-01
1.14110000e+02;1.14174031e+00;-1.28129258e+00;5.33313742e-01
1.14120000e+02;1.12891407e+00;-1.29064075e+00;5.33275504e-01
1.14130000e+02;1.11599430e+00;-1.30004643e+00;5.33237269e-01
1.14140000e+02;1.10298041e+00;-1.30951064e+00;5.33199034e-01
